Name,Qualification,Experience_in_years,Fees,Website,Degree,Specialization
Dr. Rajat Mathur,BDS,23.0,500.0,https://www.practo.com/delhi//delhi/doctor/dr-rajat-mathur-dentist?practice_id=648743&specialization=Doctor&referrer=doctor_listing&page_uid=fec8e084-363f-4890-b794-b50971245bf5,BDS,
Dr. Nirmal Kumar Das,BAMS,39.0,300.0,https://www.practo.com/delhi//delhi/doctor/nirmal-kumar-das-ayurveda?practice_id=1182066&specialization=Doctor&referrer=doctor_listing&page_uid=fec8e084-363f-4890-b794-b50971245bf5,,
Dr. Gaurav Khera,"MBBS, Diploma in Orthopaedics",19.0,1050.0,https://www.practo.com/delhi//delhi/doctor/drgauravkhera-gmail-com-orthopedist-orthopedist?practice_id=1128624&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,"MBBS, Diploma",Orthopedics
Dr. Amogh Tanwar,"BDS, MDS - Pedodontics",17.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-amogh-tanwar-dentist?practice_id=648906&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,"BDS, MDS",
Dr. Upama Gupta,BDS,22.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-upama-gupta-dentist-1?practice_id=648996&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,BDS,
Dr. Harit Chaturvedi,"MBBS, MS - General Surgery, MCh - Surgical Oncology",37.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-harit-chaturvedi-oncologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,MBBS,"Oncology, General Practice"
Dr. Sanjay Bajaj,"MBBS, DO",24.0,600.0,https://www.practo.com/delhi//delhi/doctor/sanjay-bajaj-ophthalmologist?practice_id=894952&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,MBBS,
Dr. Amit Mittal,"MD - Medicine, DM - Cardiology, MBBS",24.0,1500.0,https://www.practo.com/delhi//delhi/doctor/amit-mittal-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,"MBBS, MD",Cardiology
Dr. Madhu Goel,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MBBS, MNAMS - Obstetrics & Gynaecology",30.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-madhu-goel-gynecologist-obstetrician?practice_id=1045550&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,"MBBS, MD",
Dr. Prem Narayan Dubey,"MBBS, MD - Pediatrics",57.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-prem-narayan-dubey-pediatrician-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,"MBBS, MD",Pediatrics
Dr. Sudheer Kumar Tyagi,"MBBS, MS - General Surgery, MCh - Neuro Surgery",34.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-sudheer-kumar-tyagi-neurosurgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,MBBS,"Urology, Neurology, General Practice"
Dr. Vinamra Manocha,"MBBS, MD - Pediatrics, FNB - Pediatric Intensive Care, DNB - Pediatrics",11.0,500.0,https://www.practo.com/delhi//delhi/doctor/vinamra-manocha-pediatrician?practice_id=1235548&specialization=Doctor&referrer=doctor_listing&page_uid=31813344-fbb3-46a6-8726-00bdf0c093e1,"MBBS, MD",Pediatrics
Dr. S K Gupta,"MBBS, MD - General Medicine, DM - Cardiology, DNB - Cardiology",40.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-s-k-gupta-6-cardiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, MD","General Practice, Cardiology"
Dr. Vaishali Sharma,"MBBS, MD - Obstetrics & Gynaecology",18.0,3000.0,https://www.practo.com/delhi//delhi/doctor/vaishali-11-gynecologist-obstetrician?practice_id=1121660&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, MD",
Dr. Rajan Madan,"MBBS, MS - General Surgery",41.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-rajan-madan-surgeon?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,MBBS,General Practice
Dr. S. S. Sanyal,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics",45.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-s-s-sanyal-orthopedist-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, Diploma",Orthopedics
Dr. Indu Ballani,"MBBS, MD - Dermatology",18.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-indu-ballani-dermatologist-cosmetologist-1?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, MD",Dermatology
Dr. Pallav S Kishanpuria,"MBBS, MD - Dermatology , Venereology & Leprosy",19.0,1500.0,https://www.practo.com/delhi//delhi/doctor/pallav-s-kishanpuria-dermatologist-cosmetologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, MD",Dermatology
Dr. G P Dureja,"MBBS, Dip (Pain Medicine), MD - Anaesthesiology",46.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-g-p-dureja-orthopedist?practice_id=709033&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, MD",
Dr. Kalyanpury Jawaharlal Choudhury,"MBBS, MD - Anaesthesiology, MNAMS - Anesthesia",53.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-kalyanpury-jawaharlal-choudhury-pain-management-specialist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, MD",Anesthesiology
Dr. Tanvi Pal,"MBBS, MD - Dermatology , Venereology & Leprosy",19.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-tanvi-pal-dermatologist-cosmetologist-1?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,"MBBS, MD",Dermatology
Dr. Kailash Nath Gupta,"MD - Physician, DNB - Respiratory Diseases",28.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-kailash-nath-gupta-pulmonologist?practice_id=993824&specialization=Doctor&referrer=doctor_listing&page_uid=98f7961d-5668-4b90-a73e-750829a16ccd,MD,General Practice
Dr. Saroj Dubey,"MBBS, DM - Gastroenterology",27.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-saroj-dubey-1-gastroenterologist?practice_id=842738&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,MBBS,"Otolaryngology, Gastroenterology"
Dr. Rohit Malik,"BDS, MDS - Oral Medicine and Radiology",23.0,800.0,https://www.practo.com/delhi//delhi/doctor/dr-rohit-malik-dentist?practice_id=654603&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,"BDS, MDS",Radiology
Dr. Rupali Goyal,"MBBS, DNB - Obstetrics & Gynecology",24.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-rupali-bassi-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,MBBS,
Dr. Jay Kirtani,"MBBS, MD - General Medicine, Diploma in Geriatric Medicine, FRCP - Internal Medicine",26.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-jay-kirtani-2-general-physician?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,"MBBS, Diploma, MD",General Practice
Dr. Ritez Kumar,"MD - General Medicine, MBBS",17.0,1000.0,https://www.practo.com/delhi//delhi/doctor/ritez-kumar-internal-medicine?practice_id=1210461&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,"MBBS, MD",General Practice
Dr. Harleen Gandhi Kalsi,BDS,14.0,700.0,https://www.practo.com/delhi//delhi/doctor/dr-harleen-gandhi-kalsi?practice_id=1137903&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,BDS,
Dr. B. B. Aggarwal,"MBBS, DNB - Paediatrics, Diploma in Child Health (DCH)",34.0,1300.0,https://www.practo.com/delhi//delhi/doctor/dr-b-b-aggarwal-pediatrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,"MBBS, Diploma",
Dr. Sushil Sharma,"MBBS, Diploma in Orthopaedics",38.0,700.0,https://www.practo.com/delhi//delhi/doctor/sushil-sharma-1-orthopedist?practice_id=1014642&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,"MBBS, Diploma",Orthopedics
Dr. Praveen Kumar Garg,"MBBS, MCh - Surgical Oncology, MS - General Surgery",30.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-praveen-kumar-garg-oncologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,MBBS,"Oncology, General Practice"
Dr. Sudha Asokan,"BAMS, MD - Ayurveda Medicine",44.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-sudha-asokan-ayurveda-1?practice_id=654473&specialization=Doctor&referrer=doctor_listing&page_uid=ad420458-56ba-4e17-90c4-30f9584da898,MD,
Dr. Mohit Jain,"MBBS, MS - General Surgery",23.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-mohit-jain-general-surgeon?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,MBBS,General Practice
Dr. V.K Gupta,"MBBS, MD - General Medicine, DM - Gastroenterology",39.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-col-v-k-gupta?practice_id=758837&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,"MBBS, MD","Otolaryngology, Gastroenterology, General Practice"
Dr. Chanchal Pal,"MBBS, MS - ENT",39.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-chanchal-pal-ear-nose-throat-ent-specialist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,MBBS,Otolaryngology
Dr. Ajay Thakur,BDS,15.0,500.0,https://www.practo.com/delhi//delhi/doctor/dr-ajay-thakur-dentist?practice_id=649317&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,BDS,
Dr. Atul Prasad,"MBBS, DM - Neurology",38.0,2200.0,https://www.practo.com/delhi//delhi/doctor/dr-atul-prasad-neurologist-2?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,MBBS,"Urology, Neurology"
Dr. Sameer Shrivastava,"MBBS, MD - General Medicine, DM - Cardiology",37.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-sameer-shrivastava-cardiologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,"MBBS, MD","General Practice, Cardiology"
Dr. Arush Sabharwal,"MBBS, MS - General Surgery",14.0,850.0,https://www.practo.com/delhi//delhi/doctor/dr-arush-sabharwal-bariatric-surgeon?practice_id=1128624&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,MBBS,General Practice
Dr. R N Srivastava,"MBBS, Diplomate of the American Board of Paediatrics",64.0,2500.0,https://www.practo.com/delhi//delhi/doctor/dr-r-n-srivastava-pediatrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,"MBBS, Diploma",
Dr. Prita Trehan,"MBBS, MD - Pediatrics",52.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-prita-trehan-pediatrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,"MBBS, MD",Pediatrics
Dr. Manish Baijal,"MBBS, DNB - General Surgery, MNAMS - General Surgery",30.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-manish-baijal-surgeon?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=d6119654-a769-4bfa-9174-3e21acb416ff,MBBS,General Practice
Dr. Neelabh,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",28.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-neelabh-orthopedist-1?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,"MBBS, Diploma",Orthopedics
Dr. Prof Padmashree J M Hans,"MBBS, MS - ENT, Diploma in Otorhinolaryngology (DLO)",45.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-j-m-hans-ear-nose-throat-ent-specialist?practice_id=656123&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,"MBBS, Diploma",Otolaryngology
Dr. Yogesh Tandon,BAMS,10.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-yogesh-tandon?practice_id=1172368&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,,
Dr. Sanjiv Dang,"MS - ENT, MBBS",41.0,1050.0,https://www.practo.com/delhi//delhi/doctor/dr-sanjiv-dang-ear-nose-throat-ent-specialist-5?practice_id=1128624&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,MBBS,Otolaryngology
Dr. Anil Kochar,BDS,26.0,500.0,https://www.practo.com/delhi//delhi/doctor/anil-kochar-dentist?practice_id=791626&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,BDS,
Dr. Sirisha Singh,"MBBS, MD - Dermatology , Venereology & Leprosy",29.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-sirisha-singh-dermatologist-cosmetologist?practice_id=1129924&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,"MBBS, MD",Dermatology
Dr. Dhwani Mago,"DGO, MBBS",16.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-dhwani-mago-gynecologist-obstetrician?practice_id=1129924&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,MBBS,
Dr. Kartikeya Sangal,"MBBS, MS - Ophthalmology",23.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-kartikeya-sangal-ophthalmologist?practice_id=1132658&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,MBBS,Ophthalmology
Dr. S K Sogani,"MBBS, MCh - Neuro Surgery",46.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-s-k-sogani-neurosurgeon?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=d2cb7b10-98f9-437d-bab3-934494a6e136,MBBS,"Urology, Neurology"
Dr. S.K. Poddar,"MBBS, MS - General Surgery, FICS",38.0,1500.0,https://www.practo.com/delhi//delhi/doctor/sk-poddar-gastrointestinal-surgery?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,MBBS,General Practice
Dr. Deepti  Shrivastava,"MBBS, Diploma in Dermatology",28.0,800.0,https://www.practo.com/delhi//delhi/doctor/deepti-shrivastava-dermatologist-cosmetologist?practice_id=785347&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,"MBBS, Diploma",Dermatology
Dr. Pradeep Jain,"MBBS, DM - Cardiology, MD - General Medicine",40.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-pradeep-jain-3-cardiologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,"MBBS, MD","General Practice, Cardiology"
Dr. Vivek Tandon,"MBBS, MS - General Surgery, MCh - Surgical Gastroenterology/G.I. Surgery",25.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-vivek-tandon-general-surgeon-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,MBBS,"Otolaryngology, Gastroenterology, General Practice"
Dr. K.N. Srivastava,"MBBS, MS - General Surgery",50.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-k-n-srivastava-surgeon?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,MBBS,General Practice
Dr. Shelley Hukku,"MBBS, MD - Radiotherapy",42.0,1800.0,https://www.practo.com/delhi//delhi/doctor/shelly-hukku-oncologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,"MBBS, MD",
Dr. Neeraj Verma,BDS,46.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-neeraj-verma-dentist-1?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,BDS,
Dr. Arif Mustaqueem,"MBBS, MD - General Medicine, DNB - Cardiology",27.0,1200.0,https://www.practo.com/delhi//delhi/doctor/dr-arif-mustaqueem-cardiologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,"MBBS, MD","General Practice, Cardiology"
Dr. R. K. Trivedi,"MBBS, MS - ENT, DNB - Otorhinolaryngology",52.0,1050.0,https://www.practo.com/delhi//delhi/doctor/dr-r-k-trivedi-ear-nose-throat-ent-specialist-2?practice_id=1128624&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,MBBS,Otolaryngology
Dr. R K Alwadhi,"MD - Pediatrics, DNB - Paediatrics, MBBS",27.0,1100.0,https://www.practo.com/delhi//delhi/doctor/dr-r-k-alwadhi-pediatrician?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=f4dc6a43-4771-4fde-beec-2a0ba2b56fe2,"MBBS, MD",Pediatrics
Dr. Pragnesh Desai,"MCh - Urology, DNB - General Surgery, MBBS",19.0,1000.0,https://www.practo.com/delhi//delhi/doctor/pragnesh-desai-urologist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,MBBS,"Urology, General Practice"
Dr. Subhash Wangnoo,"MBBS, MD - Medicine, DM - Endocrinology",37.0,3000.0,https://www.practo.com/delhi//delhi/doctor/dr-dr-subhash-wangnoo-endocrinologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,"MBBS, MD","Endocrinology, Endodontics"
Dr. Chandrakant Kar,"MCh - Urology, MS - General Surgery, MBBS",25.0,600.0,https://www.practo.com/delhi//delhi/doctor/dr-chandrakant-kar-2?practice_id=793321&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,MBBS,"Urology, General Practice"
Dr. Gautam Banga,"MBBS, MS - General Surgery, MCh - Urology",18.0,1500.0,https://www.practo.com/delhi//delhi/doctor/gautam-banga-urologist?practice_id=1129924&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,MBBS,"Urology, General Practice"
Dr. Himanshu Nirvan,"MBBS, M.D. (Psychiatry)",14.0,1400.0,https://www.practo.com/delhi//delhi/doctor/dr-himanshu-nirvan-psychiatrist?practice_id=1310098&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,MBBS,Psychiatry
Dr. Narasimhan Subramanian,"MBBS, MS - General Surgery, FRCS (Glasgow), FRCS (Edinburgh)",44.0,1500.0,https://www.practo.com/delhi//delhi/doctor/dr-narasimhan-subramanian?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,MBBS,General Practice
Dr. Shoaib Zaidi,"MBBS, DNB - General Surgery, MCh - Surgical Oncology",28.0,1000.0,https://www.practo.com/delhi//delhi/doctor/dr-shoaib-zaidi-oncologist?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,MBBS,"Oncology, General Practice"
Dr. B. S. Solanki,"MBBS, MD - General Medicine, DM - Nephrology",32.0,2000.0,https://www.practo.com/delhi//delhi/doctor/b-s-solanki-nephrologist?practice_id=1137038&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,"MBBS, MD","General Practice, Nephrology"
Dr. Rajni Farmania,"DM - Pediatric Neurology, MBBS, MD - Pediatrics",11.0,1500.0,https://www.practo.com/delhi//delhi/doctor/rajni-farmania-pediatric-neurologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,"MBBS, MD","Urology, Pediatrics, Neurology"
Dr. Sunil Prakash,"MBBS, MD - Medicine, DM - Nephrology",41.0,1800.0,https://www.practo.com/delhi//delhi/doctor/dr-sunil-prakash-nephrologist?practice_id=680128&specialization=Doctor&referrer=doctor_listing&page_uid=bbe30489-f7e8-40b6-8edd-76cff88c325f,"MBBS, MD",Nephrology
Dr. Harmeet Malhotra,"MBBS, MD - Obstetrics & Gynaecology, DGO",47.0,2000.0,https://www.practo.com/delhi//delhi/doctor/harmeet-malhotra-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c7d82291-786b-434c-9592-18b1a4071ebf,"MBBS, MD",
Dr. Sushma Sinha,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",37.0,2000.0,https://www.practo.com/delhi//delhi/doctor/dr-sushma-sinha-gynecologist-obstetrician-gynecologist-obstetrician?practice_id=912154&specialization=Doctor&referrer=doctor_listing&page_uid=c7d82291-786b-434c-9592-18b1a4071ebf,"MBBS, MD",
Dr. D Jijina,"MBBS, MS - ENT",43.0,2000.0,https://www.practo.com/delhi//delhi/doctor/d-jijina-ear-nose-throat-ent-specialist?practice_id=702104&specialization=Doctor&referrer=doctor_listing&page_uid=c7d82291-786b-434c-9592-18b1a4071ebf,MBBS,Otolaryngology
